id,title,authors,date,edition,publisher,isbn-13,language,series,age range,pages,lexile
272,Security Informatics  ,Christopher C. Yang;Michael Chau;Jau-Hwang Wang;,2009/11/25,2010,Springer,9781441913241,English,Annals of Information Systems (Book 9),,206,
4840,XQuery,Priscilla Walmsley;,2007/04/06,1,O'Reilly Media,9780596006341,English,,,512,
2094,HTML Black Book: The Programmer's Complete HTML Reference Book,Steven Holzner;,2000/05/23,,Coriolis Group Books,9781576106174,English,Black Book,,1232,
553,Handbook of Data Intensive Computing,Borko Furht;Armando Escalante;,2011/12/10,2011,Springer,9781461414148,English,,,805,
4035,Microsoft Office Access 2007-Illustrated Complete  ),Lisa Friedrichsen;,2007/08/28,1,Cengage Learning,9781423905196,English,Illustrated (Thompson Learning),,520,
3691,Client/Server Databases: Enterprise Computing,James Martin;Joseph Leben;,1995/07/07,1,Prentice Hall,9780133051605,English,,,368,
663,"Data Structures, Algorithms, and Software Principles",Thomas A. Standish;,1994/01,1st,Addison-Wesley,9780201528800,English,,,748,
1406,"Euro-Par 2007 Parallel Processing: 13th International Euro-Par Conference, Rennes, France, August 28-31, 2007, Proceedings  ",Anne-Marie Kermarrec;Luc Bougé;Thierry Priol;,2007/09/14,2007,Springer,9783540744658,English,Lecture Notes in Computer Science / Theoretical Computer Science and General Issues (Book 4641),,976,
79,Expert Oracle JDBC Programming,R.M. Menon;,2005/06/01,,Apress,9781590594070,English,Oaktable Press,,708,
3847,Teach Yourself Oracle8 in 21 Days  ,Edward Whalen;Ed Whalen;,1997/11,,Sams,9780672311598,English,Sams Teach Yourself...,,800,
5021,Expert Cube Development with Microsoft SQL Server 2008 Analysis Services,Marco Russo;Alberto Ferrari;Chris Webb;,2009/07/15,,Packt Publishing,9781847197221,English,,,360,
4522,"Conceptual Modeling - ER '96: 15th International Conference on Conceptual Modeling, Cottbus, Germany, October 7 - 10, 1996. Proceedings.  ",Bernhard Thalheim;,1996/09/30,1996,Springer,9780306458927,English,Lecture Notes in Computer Science (Book 1157),,496,
4142,Evolving Through Action: Maximizing Business Returns By Driving Action From the Data Warehouse,Rob Armstrong;Dan Higgins;,2003/07/01,,Robert Armstrong,9780974272801,English,,,148,
1301,"Building the Data Warehouse 4th   Edition by Inmon, W. H. published by John Wiley & Sons  ",W. H. Inmon;,1000,,John Wiley & Sons,,,,,,
1305,McSe Test Success: SQL Server 7 Administration,Rick Sawtell;,1999/04/07,0,Sybex Inc,9780782123753,English,Mcse Test Success,,370,
3155,Entity-Relationship Approach-Er '94: Business Modelling and Re-Engineering : 13th International Conference on the Entity-Relationship Approach Manch  ,International Conference on Entity-Relationship Approach 1994 manches;P. Loucopoulos;,1995/03,,Springer-Verlag,9780387587868,English,Lecture Notes in Computer Science,,579,
5158,Recommender Systems Handbook,Francesco Ricci;Lior Rokach;Bracha Shapira;,2010/10/29,2011,Springer,9780387858197,English,,,875,
2656,Statistical and Machine Learning Approaches for Network Analysis,Matthias Dehmer;Subhash C. Basak;,2012/08/07,1,Wiley,9780470195154,English,,,344,
2685,"Oracle Database 10g High Availability with RAC, Flashback, and Data Guard  ",Matthew Hart;Scott Jesse;,2004/04/21,1,McGraw-Hill Osborne Media,9780072254280,English,Oracle Press,,496,
525,"Building a Digital Analytics Organization: Create Value by Integrating Analytical Processes, Technology, and People into Business Operations  ",Judah Phillips;,2013/08/09,1,Pearson FT Press,9780133372786,English,FT Press Analytics,,336,
1354,Oracle e-Business Consultancy Handbook,John Priestley;,2012/04/13,,lulu.com,9781471667107,English,,,564,
484,Sams Teach Yourself Beginning Databases in 24 Hours,Ryan Stephens;Ron Plew;,2003/05/15,1,Sams Publishing,9780672324925,English,,,480,
2894,Ocp: Oracle8i DBA SQL & PL/SQL Study Guide  ,Chip Dawes;Biju Thomas;,2000/09,,Sybex Inc,9780782126822,English,OCP study guide,,544,
471,By Krish Krishnan Data Warehousing in the Age of Big Data    ,Krish Krishnan;,2013/06/19,,Morgan Kaufmann,,,,,,
407,"Database Systems: Design, Implementation, and Management 10th Edition by Coronel, Carlos, Morris, Steven, Rob, Peter  ","Carlos,.. Coronel;",2012,,"Cuorse Technology,2012. 10th Edition",,,,,,
305,Case Studies in Object-Oriented Analysis and Design  ,Edward Yourdon;Carl A. Argila;,1996/07/18,,Prentice Hall PTR,9780133051377,English,Yourdon Press Computing Series,,384,
2548,Data Mining Applications with R,Yanchang Zhao;Yonghua Cen;,2013/12/26,1,Academic Press,9780124115118,English,,,514,
566,Problem Seeking: An Architectural Programming Primer 4th   edition,William M. Peña;,,,,,,,,,
2484,The Handbook of Data Mining  ,Nong Ye;,2004/11/21,1,CRC Press,9780805855630,English,Human Factors and Ergonomics,,720,
3882,Distributed Databases:Principles and Systems,Giuseppe Pelagatti Stefano Ceri;,2008,,Tata Mcgraw Hill,9780070265110,English,,,,
1070,Microsoft® SQL Server 2000 DTS Step by Step  ,Carl Rabeler;,2003/09/24,,Microsoft Press,9780735619166,English,Step by Step Developer,,464,
3147,Storage Virtualization: Technologies for Simplifying Data Storage and Management: Technologies for Simplifying Data Storage and Management,Tom Clark;,2005/03/24,1,Addison-Wesley Professional,9780321262516,English,,,264,
4872,Pro Oracle Database 11g RAC on Linux  ,Martin Bach;Steve Shaw;,2010/09/30,2,Apress,9781430229582,English,Expert's Voice in Oracle,,840,
2022,Oracle8 For Dummies  ),Carol McCullough;Ned Dana;,1997/10/30,,For Dummies,9780764502392,English,For Dummies (Computers),,380,
1985,Data Mining to Determine Risk in Medical Decisions  ,P. B. Cerrito;,2011/11/15,1,IOS Press,9781607508380,English,Studies in Health Technology and Informatics,,272,
1099,Oracle Data Integrator 11g Cookbook,Christophe Dupupet;Denis Gray;Peter C. Boyd-Bowman;,2013/05/15,,Packt Publishing,9781849681742,English,,,352,
3858,Mastering SQL Server 2008,Michael (Author) on Dec-01-2008 Paperback Mastering SQL Server 2008 MASTERING SQL SERVER 2008 by Lee;,2008/12/01,,Sybex,,English,,,,
222,"Agents and Peer-to-Peer Computing: 5th International Workshop, AP2PC 2006, Hakodate, Japan, May 9, 2006, Revised and Invited Papers  ",Sam Joseph;Zoran Despotovic;Moro Gianluca;,2008/07/01,,Springer,9783540797043,English,Lecture Notes in Computer Science / Lecture Notes in Artificial Intelligence (Book 4461),,190,
3086,Ausnutzung eines Data Warehouse-Systems als strategisches Marketinginstrument in mittelständischen Fachgroßhandelsunternehmen,Iris Hallay-Losch;,2000,,Logos Verlag Berlin,9783897224810,German,,,,
4161,MCITP Self-Paced Training Kit  : Microsoft® SQL Server 2005 Database Administrator Core Requirements  ,Solid Quality Learning;,2006/11/29,,Microsoft Press,,English,Pro Certification,,2544,
2426,Study Guide for 1Z0-052: Oracle Database 11g: Administration I: Oracle Certification Prep,Matthew Morris;,2012/05/30,,CreateSpace Independent Publishing Platform,9781477565872,English,,,158,
833,Big Data Application Architecture Q&A: A Problem - Solution Approach  ,Nitin Sawant;Himanshu Shah;,2013/12/17,1,Apress,9781430262923,English,Expert's Voice in Big Data,,172,
4986,Data Analysis and Data Mining: An Introduction,Adelchi Azzalini;Bruno Scarpa;,2012/04/23,,Oxford University Press,9780199767106,English,,,288,
2070,Foundations of Computational Intelligence: Volume 6: Data Mining  ,Ajith Abraham;Aboul-Ella Hassanien;André Ponce de Leon F. de Carvalho;,2009/04/27,2009,Springer,9783642010903,English,Studies in Computational Intelligence (Book 206),,400,
2571,SQL Antipatterns: Avoiding the Pitfalls of Database Programming  ,Bill Karwin;,2010/07/05,1,Pragmatic Bookshelf,9781934356555,English,Pragmatic Programmers,,328,
3689,Oracle RMAN 11g Backup and Recovery  ,Robert Freeman;Matthew Hart;,2010/04/22,1,McGraw-Hill Osborne Media,9780071628600,English,Oracle Press,,688,
4134,Modeling Techniques in Predictive Analytics: Business Problems and Solutions with R  ,Thomas W. Miller;,2013/09/08,1,Pearson FT Press,9780133412932,English,FT Press Analytics,,348,
297,SQL in Easy Steps,Mike McGrath;,2005/04/29,,In Easy Steps Limited,9781840782967,English,In Easy Steps,,192,
2204,By Ralph Kimball The Data Warehouse Toolkit: The Complete Guide to Dimensional Modeling  ,Ralph Kimball;,2002/05/11,,Wiley,,,,,,
1176,Foundations of Semantic Web Technologies  ,Pascal Hitzler;Markus Krötzsch;Sebastian Rudolph;,2009/08/06,1,Chapman and Hall/CRC,9781420090505,English,Chapman & Hall/CRC Textbooks in Computing,,456,
4994,"Combinatorial Algorithms: 21st International Workshop, IWOCA 2010, London, UK, July 26-28, 2010, Revised Selected Papers  ",Costas S. Iliopoulos;William F. Smyth;,2011/03/16,2011,Springer,9783642192210,English,Lecture Notes in Computer Science / Theoretical Computer Science and General Issues (Book 6460),,418,
4928,Data Warehouse Design: Modern Principles and methods   ,YI Matteo Golfarelli YI Stefano Rizzi;,2000/01/01,,Tsinghua University Press,9787302230748,Chinese,,,,
1363,"Algorithmic Number Theory: First International Symposium, ANTS-I, Ithaca, NY, USA, May 6 - 9, 1994. Proceedings  ",Leonard M. Adleman;Ming-Deh Huang;,1994/12/16,1994,Springer,9783540586913,English,Lecture Notes in Computer Science (Book 877),,320,
947,COM+ Developer's Guide  ,John Mueller;,2000/02/17,,Mcgraw-Hill Osborne Media,9780072120868,English,Database Professional Library,,487,
117,Foundations of Large-Scale Multimedia Information Management and Retrieval: Mathematics of Perception,Edward Y. Chang;,2011/08/01,2011,Springer,9783642204289,English,,,291,
4501,Mining Text Data,Charu C. Aggarwal;ChengXiang Zhai;,2012/02/09,2012,Springer,9781461432227,English,,,524,
4289,Joe Celko's Complete Guide to NoSQL: What Every SQL Professional Needs to Know about Non-Relational Databases,Joe Celko;,2013/10/31,1,Morgan Kaufmann,9780124071926,English,,,244,
4194,Microsoft Big Data Solutions,Adam Jorgensen;James Rowland-Jones;John Welch;,2014/03/10,1,Wiley,9781118729083,English,,,408,
3534,Digital Enterprise Technology: Perspectives and Future Challenges,Pedro Filipe Cunha;Paul G. Maropoulos;,2010/02/12,Softcover reprint of hardcover 1st ed. 2007,Springer,9781441943224,English,,,593,
3314,Getting Started Microsoft Access Relational Database Management System for Windows,Microsoft;,1992,,Microsoft Corp.,,,,,,
623,"Building the Unstructured Data Warehouse: Architecture, Analysis & Design   - Common",By (author) Krish Krishnan By (author) W. H. Inmon;,2011,,Technics Publications LLC,,English,,,216,
4464,The Data Warehouse Toolkit: The Complete Guide to Dimensional Modeling,Ralph Kimball;Margy Ross;,2002/04/26,2,Wiley,9780471200246,English,,,464,
1633,Facility Planning,Jeffrey E. Clark;,2007/02/23,,Prentice Hall,9780131149366,English,,,504,
417,Knowledge Discovery for Counterterrorism and Law Enforcement  ,David Skillicorn;,2008/11/13,1,CRC Press,9781420073997,English,Chapman & Hall/CRC Data Mining and Knowledge Discovery Series,,332,
5085,Applied Data Mining: Statistical Methods for Business and Industry  ,Paolo Giudici;,2003/10/31,1,Wiley,9780470846797,English,Statistics in Practice,,376,
143,A Guided Tour of Relational Databases and Beyond,Mark Levene;George Loizou;,1999/05/28,,Springer,9781852330088,English,,,625,
17,Introduction to Data Mining with Case Studies,G.K. Gupta;,2011/05/10,,Prentice-Hall of India Pvt.Ltd,9788120343269,English,,,508,
2151,Practical Database Programming With Visual C#.NET,Ying Bai;,2010/04/05,1,Wiley-IEEE Press,9780470467275,English,,,936,
5149,"Computational Intelligence: Research Frontiers: IEEE World Congress on Computational Intelligence, WCCI 2008, Hong Kong, China, June 1-6, 2008, ... Computer Science and General Issues)",Jacek M. Zurada;Gary G. Yen;Jun Wang;,2008/06/23,2008,Springer,,English,Lecture Notes in Computer Science / Theoretical Computer Science and General Issues (Book 5050),,405,
3206,"Beginning Java Databases: JDBC, SQL, J2EE, EJB, JSP, XML",Kevin Mukhar;Todd Lauinger;John Carnell;,2001/08,,Wrox Press,9781861004376,English,Programmer to Programmer,,800,
4936,Hard Disk Drive Servo Systems  ,Ben M. Chen;Tong Heng Lee;Kemao Peng;,2006/06/02,2nd,Springer,9781846283048,English,Advances in Industrial Control,,310,
191,Build Your Own Z80 Computer,Steve Ciarcia;,1981/10,,Computing Mcgraw-Hill,9780070109629,English,,,352,
3487,The Complete Guide to Data Storage Technologies for Network-centric Computing,Franklyn E. Dailey Jr.;,1997/12/01,1,Computer Technology Research,9781566079952,English,,,242,
3369,Computational Knowledge Discovery for Bioinformatics Research  ,Xiao-Li Li;See-Kiong Ng;,2012/06/30,1,IGI Global,9781466617858,English,Premier Reference Source,,463,
4075,Data Center Handbook,Hwaiyu Geng;,2014/11/03,1,Wiley,9781118436639,English,,,728,
4101,Oracle Database 11g - Underground Advice for Database Administrators,April Sims;,2010/04/08,,Packt Publishing,9781849680004,English,,,348,
547,"Computational Complexity: Theory, Techniques, and Applications",Robert A. Meyers;,2011/10/29,2012,Springer,9781461417996,English,,,3492,
3348,DB2 Universal Database for OS/390: An Introduction to DB2 OS390 Version 7,Susan Graziano Sloan;Ann Kilty Hernandez;,2000/11/30,1,IBM Press,9780130198488,English,,,480,
1299,"Recent Advances in Intrusion Detection: 5th International Symposium, RAID 2002, Zurich, Switzerland, October 16-18, 2002, Proceedings  ",Andreas Wespi;Giovanni Vigna;Luca Deri;,2002/11/11,,Springer,9783540000204,English,Lecture Notes in Computer Science (Book 2516),,327,
601,"Pervasive Computing: 5th International Conference, PERVASIVE 2007, Toronto, Canada, May 13-16, 2007, Proceedings  ",Anthony LaMarca;Marc Langheinrich;Khai N. Truong;,2007/04/27,2007,Springer,9783540720362,English,"Lecture Notes in Computer Science / Information Systems and Applications, incl. Internet/Web, and HCI (Book 4480)",,374,
1036,Advanced Database Indexing  ,Yannis Manolopoulos;Yannis Theodoridis;Vassilis Tsotras;,1999/11/30,2000,Springer,9780792377160,English,Advances in Database Systems (Book 17),,286,
868,Oracle Big Data Handbook  ,Tom Plunkett;Brian Macdonald;Bruce Nelson;,2013/09/04,1,McGraw-Hill Osborne Media,9780071827263,English,Oracle Press,,464,
424,"Advances in Web-Age Information Management: Third International Conference, WAIM 2002, Beijing, China, August 11-13, 2002. Proceedings  ",Xiaofeng Meng;Jianwen Su;Yujun Wang;,2002/07/31,2002,Springer,9783540440451,English,Lecture Notes in Computer Science (Book 2419),,452,
3464,"Peer-to-Peer Systems III: Third International Workshop, IPTPS 2004, La Jolla, CA, USA, February 26-27, 2004, Revised Selected Papers  ",Geoffrey M. Voelker;Scott Shenker;,2005/01/21,,Springer,9783540242529,English,Lecture Notes in Computer Science / Theoretical Computer Science and General Issues (Book 3279),,308,
2984,"Data Warehousing and Decision Support : The State of the Art, Volume 1",Pam Roth;,1995/04,,Spiral Books,9781571090058,English,,,200,
3807,The .NET Developer's Guide to Directory Services Programming,Joe Kaplan;Ryan Dunn;,2006/05/18,1,Addison-Wesley Professional,9780321350176,English,,,512,
210,Swarm Intelligence in Data Mining  ,Ajith Abraham;Crina Grosan;Vitorino Ramos;,2006/09/06,2006,Springer,9783540349556,English,Studies in Computational Intelligence (Book 34),,268,
2535,IBM DB2 9.7 Advanced Administration Cookbook,Adrian Neagu;Robert Pelletier;,2012/02/24,,Packt Publishing,9781849683326,English,,,480,
2028,Microsoft Office 2010: Post-Advanced,Gary B. Shelly;Misty E. Vermaat;,2011/03/02,,Cengage Learning,9781439078990,English,,,,
2014,Data Modeling Master Class Training Manual 4th Edition,Steve Hoberman;,2012/09/04,Fourth,"Technics Publications, LLC",9781935504412,English,,,400,
2552,"  By Singhal, Anoop  Sep-01-2006 Hardcover",Anoop Singhal;,2006/09/01,,Springer,,,,,,
2343,Applied Data Mining,Guandong Xu;Yu Zong;Zhenglu Yang;,2013/06/17,1,CRC Press,9781466585836,English,,,284,
4548,Oracle PL/SQL 101,Christopher Allen;,2000/12/01,1,McGraw-Hill Osborne Media,9780072126068,English,Oracle Press,,420,
199,"Principles of Database & Knowledge-Base Systems, Vol. 1: Classical Database Systems",Jeffrey D. Ullman;,1990/01/01,1st,Computer Science Press,9780716781585,English,,,631,
1735,"A Practical Programming Model for the Multi-Core Era: International Workshop on OpenMP, IWOMP 2007 Beijing, China, June 3-7, 2007, Proceedings ... Computer Science and General Issues)",Barbara Chapman;Weimin Zheng;Guang R. Gao;,2008/06/11,2008,Springer,9783540693024,English,Lecture Notes in Computer Science / Theoretical Computer Science and General Issues (Book 4935),,207,
536,Applied Data Mining for Business and Industry,Paolo Giudici;Silvia Figini;,2009/05/26,2,Wiley,9780470058879,English,,,258,
4762,"Bioinformatics Research and Application: 7th International Symposium, ISBRA 2011, Changsha, China, May 27-29, 2011, Proceedings  ",Jianer Chen;Jianxin Wang;Alexander Zelikovsky;,2011/05/10,2011,Springer,9783642212598,English,Lecture Notes in Computer Science / Lecture Notes in Bioinformatics (Book 6674),,454,
1149,Data Science and Simulation in Transportation Research  ),Davy Janssens;,2013/12/31,1,IGI Global,9781466649200,English,Advances in Data Mining and Database Management (Admdm),,350,
4032,"Data Mining Techniques: For Marketing, Sales, and Customer Relationship Management",Gordon S. Linoff;Michael J. A. Berry;,2011/04/12,,Wiley,9780470650936,English,,,888,
4614,Study Guide for 1Z0-147: Program with PL/SQL: Oracle Certification Prep,Matthew R Morris;,2012/07/22,,CreateSpace Independent Publishing Platform,9781478287209,English,,,148,
1859,Amazon Hacks: 100 Industrial-Strength Tips & Tools,Paul Bausch;,2003/08/30,1,O'Reilly Media,9780596005429,English,,,304,
2792,"Data Warehousing 2000: Methoden, Anwendungen, Strategien  ",Reinhard Jung;Robert Winter;,2000/11/14,1,Physica-Verlag HD,9783790813562,German,,,393,
3974,Association Rule Mining: Models and Algorithms  ,Chengqi Zhang;Shichao Zhang;,2002/04/10,,Springer,9783540435334,English,Lecture Notes in Computer Science / Lecture Notes in Artificial Intelligence (Book 2307),,244,
4309,"Software Process Technology: 7th European Workshop, EWSPT 2000, Kaprun, Austria, February 21-25, 2000. Proceedings  ",Reidar Conradi;,2000/03/15,,Springer,9783540671404,English,Lecture Notes in Computer Science (Book 1780),,251,
229,"Complete SQL Server 7 Training Course, The",Jeffry Byrne;Steve Correia;John Deep;,1999/11/03,,Prentice Hall Ptr,9780130868633,English,,,567,
2587,Sams Teach Yourself SQL in 10 Minutes,Ben Forta;,1999/08,,Sams,9780672316647,English,Sams Teach Yourself,,208,
1190,SQL Server Handbook,Nigel Stanley;,1995/11/09,,Digital Press,9781555581527,English,,,480,
2088,Microsoft SQL Server 2012 Analysis Services: The BISM Tabular Model  ,Alberto Ferrari;Marco Russo;Chris Webb;,2012/07/25,1,Microsoft Press,9780735658189,English,Step by Step,,656,
3747,Design and Implementation of an Interface Editor for the Amadeus Multi- Relational Database Front-end System,James P. Hargrove;,1993,,PN,,,,,,
4314,"Independent Component Analysis and Signal Separation: 7th International Conference, ICA 2007, London, UK, September 9-12, 2007, Proceedings  ",Mike E. Davies;Christopher C. James;Samer A. Abdallah;,2007/08/28,2007,Springer,9783540744931,English,"Lecture Notes in Computer Science / Information Systems and Applications, incl. Internet/Web, and HCI (Book 4666)",,847,
4518,Oracle Database 11g R2: Resource Manager & Scheduler,Sideris Courseware Corp.;,2011/05/09,,Sideris Courseware Corp.,9781936930111,English,,,330,
1397,Oracle JDeveloper 11g Handbook: A Guide to Fusion Web Development  ,Duncan Mills;Peter Koletzke;Avrom Roy-Faderman;,2009/10/23,1,McGraw-Hill Osborne Media,9780071602389,English,Oracle Press,,912,
481,SQL For Dummies,Allen G. Taylor;,2003/08/08,5,For Dummies,9780764540752,English,Sql for Dummies,,432,
1885,Learning SQL,Alan Beaulieu;,2005/08/29,1,O'Reilly Media,9780596007270,English,,,312,
3270,Access 2010  ,Inc. BarCharts;,2010/05/31,,QuickStudy,9781423214144,English,Quickstudy: Computer,,6,
4746,Medical Informatics: Knowledge Management and Data Mining in Biomedicine  ,Hsinchun Chen;Sherrilynne S. Fuller;Carol Friedman;,2010/11/05,Softcover reprint of hardcover 1st ed. 2005,Springer,9781441937353,English,Integrated Series in Information Systems (Book 8),,648,
4388,Visual Data Mining: The VisMiner Approach,Russell K. Anderson;,2012/12/17,1,Wiley,9781119967545,English,,,208,
4877,Database Publishing with Filemaker Pro on the Web,Maria Langer;,1998/01/15,1,Pearson Education,9780201696653,English,On the Web Series,,419,
2873,Data Warehouse: Practical Advice from the Experts,Joyce Bischoff;Ted Alexander;,1997/04/23,,Prentice Hall,9780135773703,English,,,428,
1302,Programming Informix SQL/4GL: A Step-By-Step Approach    ,Cathy Kipp;,1997/11/21,2,Prentice Hall PTR,9780136759195,English,Prentice Hall PTR Informix Series,,512,
876,Testing Client/Server Applications,Patricia A. Goglia;,1993/09,,*A Wiley-QED Publication,9780471565277,English,,,320,
3309,"Relational Database Writings, 1989-1991",C. J. Date;Hugh Darwen;,1992/01/12,,Addison Wesley,9780201543032,English,,,521,
5058,Database Archiving: How to Keep Lots of Data for a Very Long Time  ,Jack E. Olson;,2008/11/25,1,Morgan Kaufmann,9780123747204,English,The MK/OMG Press,,312,
4704,Professional Access 2013 Programming,Teresa Hennig;Ben Clothier;George Hepworth;,2013/08/19,1,Wrox,9781118530832,English,,,888,
1451,"Research and Advanced Technology for Digital Libraries: 8th European Conference, ECDL 2004, Bath, UK, September 12-17, 2004, Proceedings  ",Rachel Heery;Liz Lyon;,2004/10/15,,Springer,9783540230137,English,Lecture Notes in Computer Science (Book 3232),,532,
485,Aufbau eines Data Warehouse,,,,,9783827295583,German,,,,
3992,Computer-Based Diagnostic Systems  ,Chris Price;,1999/10/08,,Springer,9783540761983,English,Practitioner Series,,156,
1396,Data Mashups in R,Jeremy Leipzig;Xiao-Yi Li;,2011/03/21,1,O'Reilly Media,9781449303532,English,,,40,
3890,Data Warehousing With the Informix Dynamic Server,IBM Redbooks;,2009/12/10,,Vervante,9780738433844,English,,,,
3161,Practical Graph Mining with R  ,Nagiza F. Samatova;William Hendrix;John Jenkins;,2013/07/15,,Chapman and Hall/CRC,9781439860847,English,Chapman & Hall/CRC Data Mining and Knowledge Discovery Series (Book 32),,495,
678,Querying Databases Privately: A New Approach to Private Information Retrieval  ,Dmitri Asonov;,2004/08/17,,Springer,9783540224419,English,Lecture Notes in Computer Science (Book 3128),,120,
1718,Principles of Distributed Database Systems,M. Tamer Ozsu;Patrick Valduriez;,1990/08,,Prentice Hall,9780136916437,English,,,528,
2104,"Persuasive Technology: Second International Conference on Persuasive Technology, PERSUASIVE 2007, Palo Alto, CA, USA, April 26-27, 2007. ... Applications, incl. Internet/Web, and HCI)",Yvonne de Kort;Wijnand IJsselsteijn;Cees Midden;,2007/11/30,2007,Springer,9783540770053,English,"Lecture Notes in Computer Science / Information Systems and Applications, incl. Internet/Web, and HCI (Book 4744)",,316,
409,Data Warehousing und Data Mining: Eine Einführung in entscheidungsunterstützende Systeme    ,Markus Lusti;,2001/10/24,2. überarb. u. erw. Aufl. 2002,Springer,9783540426776,German,Springer-Lehrbuch,,444,
2034,Oracle9iR2 Data Warehousing,Lilian Hobbs;Susan Hillson MS in CIS  Boston University;Shilpa Lawande;,2003/02/20,,Digital Press,9781555582876,English,,,519,
2847,Learn Filemaker Pro 5.5  ,Jonathan Stars;,2001/08/25,,"Wordware Publishing, Inc.",9781556228711,English,Wordware FileMaker Library,,398,
864,SAP R/3 Implementation With ASAP : The Official SAP Guide,Hartwig Brand;,1999/01,,Sybex Inc,9780782124279,English,,,591,
432,Head First PHP & MySQL,Lynn Beighley;Michael Morrison;,2009/01/01,1,O'Reilly Media,9780596006303,English,Head First,,814,
5103,Building the Readiness Data Warehouse,Sue Tysor;,2000,,PN,,,,,,
1696,"Business Intelligence in Plain Language: A practical guide to Data Mining and Business Analytics by Kolb, Jeremy M.   Paperback",,1000,,CreateSpace Independent Publishing Platform,,,,,,
4538,A Developer's Guide to Amazon SimpleDB  ,Mocky Habeeb;,2010/08/12,1,Addison-Wesley Professional,9780321623638,English,Developer's Library,,288,
3436,Innovative Approaches of Data Visualization and Visual Analytics  ,Mao Lin Huang;Weidong Huang;,2013/07/31,1,IGI Global,9781466643093,English,Advances in Data Mining and Database Management,,373,
2412,Getting Started with Amazon Redshift,Stefan Bauer;,2013/06/14,,Packt Publishing,9781782178088,English,,,154,
125,OCP Introduction to Oracle9i: SQL Exam Guide,Jason Couchman;,2001/10/29,1,McGraw-Hill Osborne Media,9780072195378,English,Oracle Press,,512,
3240,SQL and Relational Theory: How to Write Accurate SQL Code,C. J. Date;,2011/12/28,Second Edition,O'Reilly Media,9781449316402,English,,,448,
3166,Data Mining Complete Certification Kit - Core Series for It,Ivanka Menken;,2013/09/23,,Emereo Publishing,9781488501241,English,,,114,
4133,Relational Database Writings 1985-1989,Chris J. Date;,1990/01/11,1,Addison-Wesley,9780201508819,English,,,528,
1899,Spectral Feature Selection for Data Mining  ,Zheng Alan Zhao;Huan Liu;,2011/12/14,0,Chapman and Hall/CRC,9781439862094,English,Chapman & Hall/CRC Data Mining and Knowledge Discovery Series,,219,
4344,Microsoft SQL Server 2008 Step by Step  ,Mike Hotek;,2008/11/22,1,Microsoft Press,9780735626041,English,Step by Step Developer,,544,
121,MCITP Developer: Microsoft SQL Server 2005 Database Solutions Design,Victor Isakov;,2006/09/25,,Sybex,9780470040522,English,,,608,
418,Visual Insights: A Practical Guide to Making Sense of Data,Katy Börner;David E. Polley;,2014/01/24,,The MIT Press,9780262526197,English,,,312,
1707,"Data Warehousing and Knowledge Discovery: 8th International Conference, DaWaK 2006, Krakow, Poland, September 4-8, 2006",A. Min and Juan Trujillo (editors) Tjoa;,2006,,Springer Verlag,,English,,,,
3379,"Data Warehousing and Knowledge Discovery. 14th International Conference, DaWaK 2012, Vienna, Austria, September 3-6, 2012, Proceedings",ALFREDO CUZZOCREA;,2012,,Springer,,English,,,,
2271,Data Warehousing and Data Mining     ,BEN SHE.YI MING;,2000/01/01,,Zhejiang University Press,9787308038317,Chinese,,,,
3798,Schaum's Outline of HTML,David Mercer;,2008/07/29,,McGraw-Hill Professional,9780071373654,English,Schaum's Outlines,,360,
680,SQL Server 2000 Developer's Guide,Michael Otey;Paul Conte;,2000/12/22,2,McGraw-Hill Osborne Media,9780072125696,English,Database Professional's Library,,1248,
145,Nonlinear Integrals And Their Applications In Data Mining    ,Zhenyuan Wang;,2010/06/09,1,World Scientific Publishing Company,9789812814678,English,Advances in Fuzzy Systemss - Applications and Theory,,360,
1387,Computational Neural Networks for Geophysical Data Processing  ,M.M. Poulton;,2001/06/27,1,Pergamon,9780080439860,English,Handbook of Geophysical Exploration: Seismic Exploration,,352,
1092,MySQL: Building User Interfaces  ,Matthew Stucky;,2001/07/11,,Sams,9780735710498,English,Landmark,,656,
1432,OCA: Oracle Database 12c Administrator Certified Associate Study Guide: Exams 1Z0-061 and 1Z0-062,Biju Thomas;,2014/05/12,1,Sybex,9781118643952,English,,,1224,
2806,"Data Mining: Concepts, Models, Methods, and Algorithms 2nd   Edition by Kantardzic, Mehmed published by Wiley-IEEE Press  ",,0010,,Wiley-IEEE Press,,,,,,
2861,Java Oracle Database Development,David Gallardo;,2002/12/30,,Prentice Hall PTR,9780130462183,English,Prentice Hall PTR Oracle Series,,420,
1081,"COMPSTAT 2006 - Proceedings in Computational Statistics: 17th Symposium Held in Rome, Italy, 2006",Alfredo Rizzi;Maurizio Vichi;,2006/09/15,2006,Physica,9783790817089,English,,,537,
488,The Design and Management of Effective Distance Learning Programs,Karen D. Schenk;Richard Discenza;Caroline Howard;,2003/04/01,,Irm Press,9781931777803,English,,,312,
2569,Inside the SQL Server Query Optimizer,Benjamin Nevarez;,2011/03/07,,Red Gate books,9781906434601,English,,,272,
1919,"Social Network Mining, Analysis and Research Trends: Techniques and Applications  ",I-Hsien Ting;Tzung-Pei Hong;Leon Shyue-Liang Wang;,2011/12/31,1,IGI Global,9781613505137,English,Premier Reference Source,,501,
